workId,idx,word,sourceReference,properNounState,tokenType,sentenceIdx,wordIdx,enclitic,expansion
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9062,",",4.22.6,,4,621,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9063,Redire,4.22.7,0,1,621,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9064,in,4.22.7,0,1,621,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9065,patriam,4.22.7,0,1,621,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9066,voluit,4.22.7,0,1,621,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9067,cursu,4.22.7,0,1,621,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9068,pelagio,4.22.7,0,1,621,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9069,;,4.22.7,,4,621,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9070,Erat,4.22.8,0,1,621,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9071,autem,4.22.8,0,1,621,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9072,",",4.22.8,,4,621,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9073,ut,4.22.8,0,1,621,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9074,aiunt,4.22.8,0,1,621,16,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9075,",",4.22.8,,4,621,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9076,natus,4.22.8,0,1,621,17,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9077,in,4.22.8,0,1,621,18,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9078,Cia,4.22.8,1,1,621,19,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9079,insula,4.22.8,0,1,621,20,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9080,:,4.22.8,,4,621,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9081,Ascendit,4.22.9,0,1,621,21,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9082,navem,4.22.9,0,1,621,22,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9083,",",4.22.9,,4,621,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9084,quam,4.22.9,0,1,621,23,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9085,tempestas,4.22.9,0,1,621,24,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9086,horrida,4.22.9,0,1,621,25,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9087,Simul,4.22.10,0,1,621,26,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9088,et,4.22.10,0,1,621,27,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9089,vetustas,4.22.10,0,1,621,28,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9090,medio,4.22.10,0,1,621,29,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9091,dissolvit,4.22.10,0,1,621,30,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9092,mari,4.22.10,0,1,621,31,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9093,.,4.22.10,,4,621,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9094,Hi,4.22.11,0,1,622,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9095,zonas,4.22.11,0,1,622,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9096,",",4.22.11,,4,622,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9097,illi,4.22.11,0,1,622,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9098,res,4.22.11,0,1,622,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9099,pretiosas,4.22.11,0,1,622,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9100,colligunt,4.22.11,0,1,622,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9101,",",4.22.11,,4,622,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9102,Subsidium,4.22.12,0,1,622,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9103,vitae,4.22.12,0,1,622,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9104,.,4.22.12,,4,622,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9105,Quidam,4.22.12,0,1,623,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9106,curiosior,4.22.12,0,1,623,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9107,:,4.22.12,,4,623,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9108,Simonide,4.22.13,1,1,623,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9109,",",4.22.13,,4,623,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9110,tu,4.22.13,0,1,623,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9111,ex,4.22.13,0,1,623,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9112,opibus,4.22.13,0,1,623,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9113,nil,4.22.13,0,1,623,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9114,sumis,4.22.13,0,1,623,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9115,tuis,4.22.13,0,1,623,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9116,?,4.22.13,,4,623,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9117,Mecum,4.22.14,0,1,624,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9118,inquit,4.22.14,0,1,624,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9119,mea,4.22.14,0,1,624,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9120,sunt,4.22.14,0,1,624,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9121,cuncta,4.22.14,0,1,624,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9122,.,4.22.14,,4,624,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9123,Tunc,4.22.14,0,1,625,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9124,pauci,4.22.14,0,1,625,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9125,enatant,4.22.14,0,1,625,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9126,",",4.22.14,,4,625,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9127,Quia,4.22.15,0,1,625,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9128,plures,4.22.15,0,1,625,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9129,onere,4.22.15,0,1,625,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9130,degravati,4.22.15,0,1,625,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9131,perierant,4.22.15,0,1,625,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9132,.,4.22.15,,4,625,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9133,Praedones,4.22.16,0,1,626,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9134,adsunt,4.22.16,0,1,626,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9135,",",4.22.16,,4,626,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9136,rapiunt,4.22.16,0,1,626,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9137,",",4.22.16,,4,626,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9138,quod,4.22.16,0,1,626,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9139,quisque,4.22.16,0,1,626,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9140,extulit,4.22.16,0,1,626,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9141,",",4.22.16,,4,626,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9142,Nudos,4.22.17,0,1,626,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9143,relinquunt,4.22.17,0,1,626,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9144,.,4.22.17,,4,626,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9145,Forte,4.22.17,0,1,627,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9146,Clazomenae,4.22.17,1,1,627,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9147,prope,4.22.17,0,1,627,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9148,Antiqua,4.22.18,0,1,627,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9149,fuit,4.22.18,0,1,627,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9150,urbs,4.22.18,0,1,627,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9151,",",4.22.18,,4,627,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9152,quam,4.22.18,0,1,627,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9153,petierunt,4.22.18,0,1,627,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9154,naufragi,4.22.18,0,1,627,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9155,.,4.22.18,,4,627,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9156,Hic,4.22.19,0,1,628,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9157,litterarum,4.22.19,0,1,628,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9158,quidam,4.22.19,0,1,628,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9159,studio,4.22.19,0,1,628,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9160,deditus,4.22.19,0,1,628,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9161,",",4.22.19,,4,628,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9162,Simonidis,4.22.20,1,1,628,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9163,qui,4.22.20,0,1,628,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9164,saepe,4.22.20,0,1,628,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9165,versus,4.22.20,0,1,628,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9166,legerat,4.22.20,0,1,628,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9167,Eratque,4.22.21,0,1,628,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9168,absentis,4.22.21,0,1,628,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9169,admirator,4.22.21,0,1,628,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9170,maximus,4.22.21,0,1,628,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9171,",",4.22.21,,4,628,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9172,Sermone,4.22.22,2,1,628,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9173,ab,4.22.22,0,1,628,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9174,ipso,4.22.22,0,1,628,16,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9175,cognitum,4.22.22,0,1,628,17,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9176,cupidissime,4.22.22,0,1,628,18,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9177,Ad,4.22.23,0,1,628,19,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9178,se,4.22.23,0,1,628,20,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9179,recepit,4.22.23,0,1,628,21,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9180,;,4.22.23,,4,628,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9181,veste,4.22.23,0,1,628,22,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9182,",",4.22.23,,4,628,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9183,nummis,4.22.23,0,1,628,23,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9184,",",4.22.23,,4,628,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9185,familia,4.22.23,0,1,628,24,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9186,Hominem,4.22.24,0,1,628,25,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9187,exornavit,4.22.24,0,1,628,26,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9188,.,4.22.24,,4,628,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9189,Ceteri,4.22.24,0,1,629,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9190,tabulam,4.22.24,0,1,629,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9191,suam,4.22.24,0,1,629,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9192,Portant,4.22.25,0,1,629,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9193,rogantes,4.22.25,0,1,629,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9194,victum,4.22.25,0,1,629,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9195,.,4.22.25,,4,629,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9196,Quos,4.22.25,0,1,630,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9197,casu,4.22.25,0,1,630,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9198,obvios,4.22.25,0,1,630,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9199,Simonides,4.22.26,1,1,630,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9200,ut,4.22.26,0,1,630,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9201,vidit,4.22.26,0,1,630,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9202,:,4.22.26,,4,630,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9203,Dixi,4.22.26,0,1,630,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9204,",",4.22.26,,4,630,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9205,inquit,4.22.26,0,1,630,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9206,",",4.22.26,,4,630,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9207,mea,4.22.26,0,1,630,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9208,Mecum,4.22.27,0,1,630,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9209,esse,4.22.27,0,1,630,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9210,cuncta,4.22.27,0,1,630,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9211,;,4.22.27,,4,630,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9212,vos,4.22.27,0,1,630,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9213,quod,4.22.27,0,1,630,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9214,rapuistis,4.22.27,0,1,630,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9215,perit,4.22.27,0,1,630,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9216,.,4.22.27,,4,630,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9217,Mons,4.23,0,1,631,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9218,parturiens,4.23,0,1,631,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9219,.,4.23,,4,631,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9220,Mons,4.23.1,0,1,632,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9221,parturibat,4.23.1,0,1,632,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9222,",",4.23.1,,4,632,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9223,gemitus,4.23.1,0,1,632,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9224,immanes,4.23.1,0,1,632,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9225,ciens,4.23.1,0,1,632,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9226,",",4.23.1,,4,632,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9227,Eratque,4.23.2,0,1,632,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9228,in,4.23.2,0,1,632,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9229,terris,4.23.2,0,1,632,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9230,maxima,4.23.2,0,1,632,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9231,exspectatio,4.23.2,0,1,632,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9232,.,4.23.2,,4,632,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9233,At,4.23.3,0,1,633,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9234,ille,4.23.3,0,1,633,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9235,murem,4.23.3,0,1,633,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9236,peperit,4.23.3,0,1,633,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9237,.,4.23.3,,4,633,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9238,†,4.23.3,,5,634,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9239,Hoc,4.23.3,0,1,634,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9240,scriptum,4.23.3,0,1,634,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9241,est,4.23.3,0,1,634,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9242,tibi,4.23.3,0,1,634,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9243,",",4.23.3,,4,634,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9244,Qui,4.23.4,0,1,634,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9245,",",4.23.4,,4,634,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9246,magna,4.23.4,0,1,634,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9247,cum,4.23.4,0,1,634,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9248,minaris,4.23.4,0,1,634,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9249,",",4.23.4,,4,634,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9250,extricas,4.23.4,0,1,634,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9251,nihil,4.23.4,0,1,634,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9252,.,4.23.4,,4,634,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9253,Formica,4.24,0,1,635,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9254,et,4.24,0,1,635,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9255,musca,4.24,0,1,635,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9256,.,4.24,,4,635,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9257,Nihil,4.24,0,1,636,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9258,agere,4.24,0,1,636,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9259,quod,4.24,0,1,636,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9260,non,4.24,0,1,636,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9261,prosit,4.24,0,1,636,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9262,fabella,4.24,0,1,636,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9263,admonet,4.24,0,1,636,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9264,.,4.24,,4,636,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9265,Formica,4.24.1,0,1,637,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9266,et,4.24.1,0,1,637,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9267,musca,4.24.1,0,1,637,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9268,contendebant,4.24.1,0,1,637,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9269,acriter,4.24.1,0,1,637,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9270,Quae,4.24.2,0,1,637,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9271,pluris,4.24.2,0,1,637,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9272,esset,4.24.2,0,1,637,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9273,.,4.24.2,,4,637,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9274,Musca,4.24.2,2,1,638,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9275,sic,4.24.2,0,1,638,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9276,coepit,4.24.2,0,1,638,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9277,prior,4.24.2,0,1,638,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9278,:,4.24.2,,4,638,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9279,Conferre,4.24.3,0,1,638,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9280,nostris,4.24.3,0,1,638,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9281,tu,4.24.3,0,1,638,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9282,potes,4.24.3,0,1,638,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9283,te,4.24.3,0,1,638,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9284,laudibus,4.24.3,0,1,638,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9285,?,4.24.3,,4,638,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9286,Moror,4.24.5,0,1,639,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9287,inter,4.24.5,0,1,639,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9288,aras,4.24.5,0,1,639,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9289,",",4.24.5,,4,639,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9290,templa,4.24.5,0,1,639,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9291,perlustro,4.24.5,0,1,639,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9292,omnia,4.24.5,0,1,639,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9293,",",4.24.5,,4,639,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9294,Ubi,4.24.6,2,1,639,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9295,immolatur,4.24.6,0,1,639,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9296,",",4.24.6,,4,639,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9297,exta,4.24.6,0,1,639,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9298,praegusto,4.24.6,0,1,639,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9299,deum,4.24.6,0,1,639,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9300,.,4.24.6,,4,639,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9301,In,4.24.7,0,1,640,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9302,capite,4.24.7,0,1,640,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9303,regis,4.24.7,0,1,640,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9304,sedeo,4.24.7,0,1,640,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9305,cum,4.24.7,0,1,640,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9306,visum,4.24.7,0,1,640,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9307,est,4.24.7,0,1,640,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9308,mihi,4.24.7,0,1,640,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9309,",",4.24.7,,4,640,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9310,Et,4.24.8,0,1,640,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9311,matronarum,4.24.8,0,1,640,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9312,casta,4.24.8,0,1,640,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9313,delibo,4.24.8,0,1,640,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9314,oscula,4.24.8,0,1,640,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9315,.,4.24.8,,4,640,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9316,Laboro,4.24.9,0,1,641,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9317,nihil,4.24.9,0,1,641,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9318,atque,4.24.9,0,1,641,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9319,optimis,4.24.9,0,1,641,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9320,rebus,4.24.9,0,1,641,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9321,fruor,4.24.9,0,1,641,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9322,.,4.24.9,,4,641,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9323,Quid,4.24.10,0,1,642,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9324,horum,4.24.10,0,1,642,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9325,simile,4.24.10,0,1,642,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9326,tibi,4.24.10,0,1,642,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9327,contingit,4.24.10,0,1,642,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9328,",",4.24.10,,4,642,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9329,rustica,4.24.10,0,1,642,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9330,?,4.24.10,,4,642,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9331,Est,4.24.11,0,1,643,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9332,gloriosus,4.24.11,0,1,643,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9333,sane,4.24.11,0,1,643,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9334,convictus,4.24.11,0,1,643,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9335,deum,4.24.11,0,1,643,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9336,",",4.24.11,,4,643,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9337,Sed,4.24.12,0,1,643,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9338,illi,4.24.12,0,1,643,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9339,qui,4.24.12,0,1,643,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,9340,invitatur,4.24.12,0,1,643,8,,
